Time [s],Step1,Dir1,Step2,Dir2,In ISR,Cmd Load,FIFO empty,Dbg UART,Servo,Channel 9
2.675318760,0,0,0,0,0,0,0,0,0,0
2.675714240,1,0,0,0,0,0,0,0,0,0
2.675714480,1,0,1,0,0,0,0,0,0,0
2.675717200,0,0,1,0,0,0,0,0,0,0
2.675717280,0,0,0,0,0,0,0,0,0,0
2.676152600,1,0,0,0,0,0,0,0,0,0
2.676152840,1,0,1,0,0,0,0,0,0,0
2.676155600,0,0,1,0,0,0,0,0,0,0
2.676155680,0,0,0,0,0,0,0,0,0,0
2.676551160,1,0,0,0,0,0,0,0,0,0
2.676551400,1,0,1,0,0,0,0,0,0,0
2.676554160,0,0,1,0,0,0,0,0,0,0
2.676554240,0,0,0,0,0,0,0,0,0,0
2.676989520,1,0,0,0,0,0,0,0,0,0
2.676989760,1,0,1,0,0,0,0,0,0,0
2.676992520,0,0,1,0,0,0,0,0,0,0
2.676992600,0,0,0,0,0,0,0,0,0,0
2.677388040,1,0,0,0,0,0,0,0,0,0
2.677388320,1,0,1,0,0,0,0,0,0,0
2.677391040,0,0,1,0,0,0,0,0,0,0
2.677391120,0,0,0,0,0,0,0,0,0,0
2.677786600,1,0,0,0,0,0,0,0,0,0
2.677786840,1,0,1,0,0,0,0,0,0,0
2.677789560,0,0,1,0,0,0,0,0,0,0
2.677789640,0,0,0,0,0,0,0,0,0,0
2.678185120,1,0,0,0,0,0,0,0,0,0
2.678185360,1,0,1,0,0,0,0,0,0,0
2.678188120,0,0,1,0,0,0,0,0,0,0
2.678188200,0,0,0,0,0,0,0,0,0,0
2.678583640,1,0,0,0,0,0,0,0,0,0
2.678583920,1,0,1,0,0,0,0,0,0,0
2.678586640,0,0,1,0,0,0,0,0,0,0
2.678586720,0,0,0,0,0,0,0,0,0,0
2.679022080,1,0,0,0,0,0,0,0,0,0
2.679022320,1,0,1,0,0,0,0,0,0,0
2.679025040,0,0,1,0,0,0,0,0,0,0
2.679025120,0,0,0,0,0,0,0,0,0,0
2.679420600,1,0,0,0,0,0,0,0,0,0
2.679420840,1,0,1,0,0,0,0,0,0,0
2.679423600,0,0,1,0,0,0,0,0,0,0
2.679423680,0,0,0,0,0,0,0,0,0,0
2.679819160,1,0,0,0,0,0,0,0,0,0
2.679819400,1,0,1,0,0,0,0,0,0,0
2.679822160,0,0,1,0,0,0,0,0,0,0
2.679822240,0,0,0,0,0,0,0,0,0,0
2.680217680,1,0,0,0,0,0,0,0,0,0
2.680217920,1,0,1,0,0,0,0,0,0,0
2.680220680,0,0,1,0,0,0,0,0,0,0
2.680220760,0,0,0,0,0,0,0,0,0,0
2.680616240,1,0,0,0,0,0,0,0,0,0
2.680616480,1,0,1,0,0,0,0,0,0,0
2.680619240,0,0,1,0,0,0,0,0,0,0
2.680619320,0,0,0,0,0,0,0,0,0,0
2.681014760,1,0,0,0,0,0,0,0,0,0
2.681015040,1,0,1,0,0,0,0,0,0,0
2.681017760,0,0,1,0,0,0,0,0,0,0
2.681017840,0,0,0,0,0,0,0,0,0,0
2.681413320,1,0,0,0,0,0,0,0,0,0
2.681413600,1,0,1,0,0,0,0,0,0,0
2.681416320,0,0,1,0,0,0,0,0,0,0
2.681416400,0,0,0,0,0,0,0,0,0,0
2.681851720,1,0,0,0,0,0,0,0,0,0
2.681852000,1,0,1,0,0,0,0,0,0,0
2.681854720,0,0,1,0,0,0,0,0,0,0
2.681854800,0,0,0,0,0,0,0,0,0,0
2.682250280,1,0,0,0,0,0,0,0,0,0
2.682250520,1,0,1,0,0,0,0,0,0,0
2.682253280,0,0,1,0,0,0,0,0,0,0
2.682253360,0,0,0,0,0,0,0,0,0,0
2.682648840,1,0,0,0,0,0,0,0,0,0
2.682649080,1,0,1,0,0,0,0,0,0,0
2.682651840,0,0,1,0,0,0,0,0,0,0
2.682651920,0,0,0,0,0,0,0,0,0,0
2.683047400,1,0,0,0,0,0,0,0,0,0
2.683047640,1,0,1,0,0,0,0,0,0,0
2.683050400,0,0,1,0,0,0,0,0,0,0
2.683050480,0,0,0,0,0,0,0,0,0,0
2.683445960,1,0,0,0,0,0,0,0,0,0
2.683446200,1,0,1,0,0,0,0,0,0,0
2.683448960,0,0,1,0,0,0,0,0,0,0
2.683449040,0,0,0,0,0,0,0,0,0,0
2.683744640,0,0,0,0,0,0,0,0,1,0
2.683848080,1,0,0,0,0,0,0,0,1,0
2.683848360,1,0,1,0,0,0,0,0,1,0
2.683851080,0,0,1,0,0,0,0,0,1,0
2.683851160,0,0,0,0,0,0,0,0,1,0
2.684246640,1,0,0,0,0,0,0,0,1,0
2.684246920,1,0,1,0,0,0,0,0,1,0
2.684249640,0,0,1,0,0,0,0,0,1,0
2.684249720,0,0,0,0,0,0,0,0,1,0
2.684645200,1,0,0,0,0,0,0,0,1,0
2.684645480,1,0,1,0,0,0,0,0,1,0
2.684648200,0,0,1,0,0,0,0,0,1,0
2.684648280,0,0,0,0,0,0,0,0,1,0
2.685083640,1,0,0,0,0,0,0,0,1,0
2.685083920,1,0,1,0,0,0,0,0,1,0
2.685086640,0,0,1,0,0,0,0,0,1,0
2.685086720,0,0,0,0,0,0,0,0,1,0
2.685458600,0,0,0,0,0,0,0,0,0,0
2.685482160,1,0,0,0,0,0,0,0,0,0
2.685482440,1,0,1,0,0,0,0,0,0,0
2.685485160,0,0,1,0,0,0,0,0,0,0
2.685485240,0,0,0,0,0,0,0,0,0,0
2.685880720,1,0,0,0,0,0,0,0,0,0
2.685880960,1,0,1,0,0,0,0,0,0,0
2.685883680,0,0,1,0,0,0,0,0,0,0
2.685883800,0,0,0,0,0,0,0,0,0,0
2.686279240,1,0,0,0,0,0,0,0,0,0
2.686279480,1,0,1,0,0,0,0,0,0,0
2.686282200,0,0,1,0,0,0,0,0,0,0
2.686282280,0,0,0,0,0,0,0,0,0,0
2.686677760,1,0,0,0,0,0,0,0,0,0
2.686678000,1,0,1,0,0,0,0,0,0,0
2.686680720,0,0,1,0,0,0,0,0,0,0
2.686680840,0,0,0,0,0,0,0,0,0,0
2.687076280,1,0,0,0,0,0,0,0,0,0
2.687076520,1,0,1,0,0,0,0,0,0,0
2.687079280,0,0,1,0,0,0,0,0,0,0
2.687079360,0,0,0,0,0,0,0,0,0,0
2.687474800,1,0,0,0,0,0,0,0,0,0
2.687475040,1,0,1,0,0,0,0,0,0,0
2.687477800,0,0,1,0,0,0,0,0,0,0
2.687477880,0,0,0,0,0,0,0,0,0,0
2.687913240,1,0,0,0,0,0,0,0,0,0
2.687913480,1,0,1,0,0,0,0,0,0,0
2.687916240,0,0,1,0,0,0,0,0,0,0
2.687916320,0,0,0,0,0,0,0,0,0,0
2.688311760,1,0,0,0,0,0,0,0,0,0
2.688312040,1,0,1,0,0,0,0,0,0,0
2.688314760,0,0,1,0,0,0,0,0,0,0
2.688314840,0,0,0,0,0,0,0,0,0,0
2.688710280,1,0,0,0,0,0,0,0,0,0
2.688710520,1,0,1,0,0,0,0,0,0,0
2.688713280,0,0,1,0,0,0,0,0,0,0
2.688713360,0,0,0,0,0,0,0,0,0,0
2.689108800,1,0,0,0,0,0,0,0,0,0
2.689109040,1,0,1,0,0,0,0,0,0,0
2.689111800,0,0,1,0,0,0,0,0,0,0
2.689111880,0,0,0,0,0,0,0,0,0,0
2.689507320,1,0,0,0,0,0,0,0,0,0
2.689507560,1,0,1,0,0,0,0,0,0,0
2.689510320,0,0,1,0,0,0,0,0,0,0
2.689510400,0,0,0,0,0,0,0,0,0,0
2.689905840,1,0,0,0,0,0,0,0,0,0
2.689906080,1,0,1,0,0,0,0,0,0,0
2.689908840,0,0,1,0,0,0,0,0,0,0
2.689908920,0,0,0,0,0,0,0,0,0,0
2.690304400,1,0,0,0,0,0,0,0,0,0
2.690304640,1,0,1,0,0,0,0,0,0,0
2.690307360,0,0,1,0,0,0,0,0,0,0
2.690307440,0,0,0,0,0,0,0,0,0,0
2.690742760,1,0,0,0,0,0,0,0,0,0
2.690743000,1,0,1,0,0,0,0,0,0,0
2.690745760,0,0,1,0,0,0,0,0,0,0
2.690745840,0,0,0,0,0,0,0,0,0,0
2.691141280,1,0,0,0,0,0,0,0,0,0
2.691141520,1,0,1,0,0,0,0,0,0,0
2.691144280,0,0,1,0,0,0,0,0,0,0
2.691144360,0,0,0,0,0,0,0,0,0,0
2.691539840,1,0,0,0,0,0,0,0,0,0
2.691540080,1,0,1,0,0,0,0,0,0,0
2.691542800,0,0,1,0,0,0,0,0,0,0
2.691542920,0,0,0,0,0,0,0,0,0,0
2.691978200,1,0,0,0,0,0,0,0,0,0
2.691978480,1,0,1,0,0,0,0,0,0,0
2.691981200,0,0,1,0,0,0,0,0,0,0
2.691981280,0,0,0,0,0,0,0,0,0,0
2.692376760,1,0,0,0,0,0,0,0,0,0
2.692377000,1,0,1,0,0,0,0,0,0,0
2.692379760,0,0,1,0,0,0,0,0,0,0
2.692379840,0,0,0,0,0,0,0,0,0,0
2.692775280,1,0,0,0,0,0,0,0,0,0
2.692775520,1,0,1,0,0,0,0,0,0,0
2.692778280,0,0,1,0,0,0,0,0,0,0
2.692778360,0,0,0,0,0,0,0,0,0,0
2.693173800,1,0,0,0,0,0,0,0,0,0
2.693174040,1,0,1,0,0,0,0,0,0,0
2.693176800,0,0,1,0,0,0,0,0,0,0
2.693176880,0,0,0,0,0,0,0,0,0,0
2.693572320,1,0,0,0,0,0,0,0,0,0
2.693572600,1,0,1,0,0,0,0,0,0,0
2.693575320,0,0,1,0,0,0,0,0,0,0
2.693575400,0,0,0,0,0,0,0,0,0,0
2.694010720,1,0,0,0,0,0,0,0,0,0
2.694011000,1,0,1,0,0,0,0,0,0,0
2.694013720,0,0,1,0,0,0,0,0,0,0
2.694013800,0,0,0,0,0,0,0,0,0,0
2.694409280,1,0,0,0,0,0,0,0,0,0
2.694409520,1,0,1,0,0,0,0,0,0,0
2.694412240,0,0,1,0,0,0,0,0,0,0
2.694412360,0,0,0,0,0,0,0,0,0,0
2.694807800,1,0,0,0,0,0,0,0,0,0
2.694808080,1,0,1,0,0,0,0,0,0,0
2.694810800,0,0,1,0,0,0,0,0,0,0
2.694810880,0,0,0,0,0,0,0,0,0,0
2.695206360,1,0,0,0,0,0,0,0,0,0
2.695206600,1,0,1,0,0,0,0,0,0,0
2.695209360,0,0,1,0,0,0,0,0,0,0
2.695209440,0,0,0,0,0,0,0,0,0,0
2.695604880,1,0,0,0,0,0,0,0,0,0
2.695605160,1,0,1,0,0,0,0,0,0,0
2.695607880,0,0,1,0,0,0,0,0,0,0
2.695607960,0,0,0,0,0,0,0,0,0,0
2.696003440,1,0,0,0,0,0,0,0,0,0
2.696003680,1,0,1,0,0,0,0,0,0,0
2.696006440,0,0,1,0,0,0,0,0,0,0
2.696006520,0,0,0,0,0,0,0,0,0,0
2.696402000,1,0,0,0,0,0,0,0,0,0
2.696402240,1,0,1,0,0,0,0,0,0,0
2.696405000,0,0,1,0,0,0,0,0,0,0
2.696405080,0,0,0,0,0,0,0,0,0,0
2.696840440,1,0,0,0,0,0,0,0,0,0
2.696840680,1,0,1,0,0,0,0,0,0,0
2.696843440,0,0,1,0,0,0,0,0,0,0
2.696843520,0,0,0,0,0,0,0,0,0,0
2.697239000,1,0,0,0,0,0,0,0,0,0
2.697239240,1,0,1,0,0,0,0,0,0,0
2.697242000,0,0,1,0,0,0,0,0,0,0
2.697242080,0,0,0,0,0,0,0,0,0,0
2.697637520,1,0,0,0,0,0,0,0,0,0
2.697637760,1,0,1,0,0,0,0,0,0,0
2.697640520,0,0,1,0,0,0,0,0,0,0
2.697640600,0,0,0,0,0,0,0,0,0,0
2.698036080,1,0,0,0,0,0,0,0,0,0
2.698036320,1,0,1,0,0,0,0,0,0,0
2.698039080,0,0,1,0,0,0,0,0,0,0
2.698039160,0,0,0,0,0,0,0,0,0,0
2.698434640,1,0,0,0,0,0,0,0,0,0
2.698434880,1,0,1,0,0,0,0,0,0,0
2.698437600,0,0,1,0,0,0,0,0,0,0
2.698437680,0,0,0,0,0,0,0,0,0,0
2.698833160,1,0,0,0,0,0,0,0,0,0
2.698833400,1,0,1,0,0,0,0,0,0,0
2.698836160,0,0,1,0,0,0,0,0,0,0
2.698836240,0,0,0,0,0,0,0,0,0,0
2.699231680,1,0,0,0,0,0,0,0,0,0
2.699231920,1,0,1,0,0,0,0,0,0,0
2.699234680,0,0,1,0,0,0,0,0,0,0
2.699234760,0,0,0,0,0,0,0,0,0,0
2.699630200,1,0,0,0,0,0,0,0,0,0
2.699630440,1,0,1,0,0,0,0,0,0,0
2.699633200,0,0,1,0,0,0,0,0,0,0
2.699633280,0,0,0,0,0,0,0,0,0,0
2.700068600,1,0,0,0,0,0,0,0,0,0
2.700068840,1,0,1,0,0,0,0,0,0,0
2.700071600,0,0,1,0,0,0,0,0,0,0
2.700071680,0,0,0,0,0,0,0,0,0,0
2.700467120,1,0,0,0,0,0,0,0,0,0
2.700467360,1,0,1,0,0,0,0,0,0,0
2.700470120,0,0,1,0,0,0,0,0,0,0
2.700470200,0,0,0,0,0,0,0,0,0,0
2.700865640,1,0,0,0,0,0,0,0,0,0
2.700865880,1,0,1,0,0,0,0,0,0,0
2.700868640,0,0,1,0,0,0,0,0,0,0
2.700868720,0,0,0,0,0,0,0,0,0,0
2.701264160,1,0,0,0,0,0,0,0,0,0
2.701264400,1,0,1,0,0,0,0,0,0,0
2.701267160,0,0,1,0,0,0,0,0,0,0
2.701267240,0,0,0,0,0,0,0,0,0,0
2.701662680,1,0,0,0,0,0,0,0,0,0
2.701662960,1,0,1,0,0,0,0,0,0,0
2.701665680,0,0,1,0,0,0,0,0,0,0
2.701665760,0,0,0,0,0,0,0,0,0,0
2.702061240,1,0,0,0,0,0,0,0,0,0
2.702061480,1,0,1,0,0,0,0,0,0,0
2.702064240,0,0,1,0,0,0,0,0,0,0
2.702064320,0,0,0,0,0,0,0,0,0,0
2.702459760,1,0,0,0,0,0,0,0,0,0
2.702460000,1,0,1,0,0,0,0,0,0,0
2.702462760,0,0,1,0,0,0,0,0,0,0
2.702462840,0,0,0,0,0,0,0,0,0,0
2.702898160,1,0,0,0,0,0,0,0,0,0
2.702898400,1,0,1,0,0,0,0,0,0,0
2.702901120,0,0,1,0,0,0,0,0,0,0
2.702901240,0,0,0,0,0,0,0,0,0,0
2.703296680,1,0,0,0,0,0,0,0,0,0
2.703296920,1,0,1,0,0,0,0,0,0,0
2.703299680,0,0,1,0,0,0,0,0,0,0
2.703299760,0,0,0,0,0,0,0,0,0,0
2.703695200,1,0,0,0,0,0,0,0,0,0
2.703695440,1,0,1,0,0,0,0,0,0,0
2.703698200,0,0,1,0,0,0,0,0,0,0
2.703698280,0,0,0,0,0,0,0,0,0,0
2.704093760,1,0,0,0,0,0,0,0,0,0
2.704094000,1,0,1,0,0,0,0,0,0,0
2.704096720,0,0,1,0,0,0,0,0,0,0
2.704096800,0,0,0,0,0,0,0,0,0,0
2.704492280,1,0,0,0,0,0,0,0,0,0
2.704492520,1,0,1,0,0,0,0,0,0,0
2.704495280,0,0,1,0,0,0,0,0,0,0
2.704495360,0,0,0,0,0,0,0,0,0,0
2.704890840,1,0,0,0,0,0,0,0,0,0
2.704891080,1,0,1,0,0,0,0,0,0,0
2.704893800,0,0,1,0,0,0,0,0,0,0
2.704893880,0,0,0,0,0,0,0,0,0,0
2.705289360,1,0,0,0,0,0,0,0,0,0
2.705289600,1,0,1,0,0,0,0,0,0,0
